designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 3930275030122889088",3930275030122889088,194.98864531485987,14.285049156777234,1.4664073729120541,-26.130022543084117,-17.85821878246317,0.99330467,9.005806,1.7548914,5.7218666,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1332683306331810688",1332683306331810688,248.47252199914905,40.01015089651102,2.4702332735892156,-3.9679243087731364,13.68494743406363,1.0550761,9.005806,1.1021233,-27.049917,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,5016.2964,2.9165,-0.0894,407.5587,0.1065,0.0851,0.0449
"Gaia DR3 1105267644165977984",1105267644165977984,95.00336776504788,67.91059879647592,1.2026280868329722,-3.1981595600036163,-8.889098624422093,1.1955926,9.005816,2.033165,21.856588,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1199634500929030400",1199634500929030400,240.18294434013845,17.90068669501477,1.6953269515626828,4.742049162280257,-15.366838644388025,1.0742117,9.005852,1.105856,-14.271742,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,5027.7295,2.7068,-0.0896,558.1183,0.1263,0.1008,0.0531
"Gaia DR3 2220648759484744960",2220648759484744960,317.7830989110992,64.90375957653576,1.7956711243042827,-3.3902401509509237,-2.3761870210111495,0.9401232,9.005864,1.5930548,1.257126,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4560.754,2.214,-0.042,543.6249,0.8403,0.6322,0.3314
"Gaia DR3 2029137649537324928",2029137649537324928,301.45220049840475,28.94291313251599,3.29633414740899,-7.410228530518585,-28.824528887797502,0.8635227,9.005866,0.6654539,1.1620317,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6209.1504,3.5725,-0.0394,303.5861,0.0364,0.0313,0.0168
"Gaia DR3 943962622579287552",943962622579287552,101.56128240145658,37.60748492745944,2.525583780025208,-8.194136660377493,-5.546594060734288,1.0823481,9.005867,0.09867382,9.996625,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9783.291,3.9003,-1.0749,419.7554,0.231,0.2211,0.1178
"Gaia DR3 1027902260820887040",1027902260820887040,129.06136386096966,52.18469411219801,1.371738089927576,8.807613983264787,-2.8434536668951793,1.0559238,9.005875,1.4572992,-49.36629,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4748.895,2.3519,0.2396,747.2276,0.5513,0.4195,0.2174
"Gaia DR3 3435072649583201024",3435072649583201024,99.2315321681694,30.66259659037859,3.85758359839487,-4.279699454804921,8.854626090481858,1.063614,9.005884,1.1243773,-0.241647,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5642.7256,3.3549,-0.0085,262.5453,0.5715,0.4628,0.2461
"Gaia DR3 4287124685717512704",4287124685717512704,282.00566786652314,8.68602329962296,4.191498029073783,6.614856930333692,6.058258907556404,3.3363647,9.0058975,0.41399288,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2179233321869935104",2179233321869935104,323.59050935413916,58.05789590864854,2.2344386071707105,-2.8842993941550485,-1.481705325448445,0.9559254,9.005907,1.3414268,-54.553997,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2044888772100211456",2044888772100211456,293.19956974025257,31.668393063874255,2.010950000950136,1.0849529042900956,-2.0260908179941213,1.0870631,9.005909,1.2214327,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4628.4473,2.4066,-0.19,477.6684,1.0E-4,1.0E-4,0.0
"Gaia DR3 2857810838634568704",2857810838634568704,9.19482743449695,29.18365772478363,1.9878941733452336,2.4473899719900407,-0.2316623482906453,1.125455,9.005934,1.2059402,-26.64944,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4880.043,2.6975,-0.0635,467.6546,0.2172,0.171,0.0898
"Gaia DR3 2235388434410573568",2235388434410573568,296.431742955969,58.13040471838646,1.1303650846811903,-4.789622092006535,-8.979405073313416,0.9373952,9.005973,1.462944,0.07213098,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4729.985,2.256,0.2338,856.2352,0.6566,0.5013,0.2602
"Gaia DR3 513021684464377856",513021684464377856,25.328491912411078,64.8210823502467,2.261532704160027,26.420148050465347,-12.013122074086596,0.8739791,9.005976,1.4326487,19.892523,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 148416683722156544",148416683722156544,69.45110110769687,25.82392026548943,1.1427045885493248,-3.790739234648828,2.9297251618787974,0.9326517,9.006016,3.4367094,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 492678172427548928",492678172427548928,50.11954299944207,67.24369023409636,2.4208070095488186,-3.484111353334021,-0.4827256381424337,0.96814483,9.006026,1.5361328,6.096996,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1254695603704323712",1254695603704323712,216.4349897911252,23.612118882420447,61.236373959936195,792.5515191401824,-1116.404589621603,1.0081825,9.006028,1.9174004,8.946947,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1286690429999759232",1286690429999759232,220.44414598135157,33.01124645570086,12.203431969525244,-10.26539369112806,-58.679360500046585,1.0311176,9.006029,0.85742855,-26.929234,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5625.6426,4.3334,0.0992,81.8206,0.0396,0.0329,0.0175
"Gaia DR3 4479944566740009216",4479944566740009216,279.552091579718,10.554038670264564,1.6377402721714795,-2.426719067779111,-4.369700504011327,2.7066076,9.006043,0.16236687,,"VARIABLE",0,true,true,false,true,false,true,true,10892.881,3.8731,-0.4474,509.0863,0.4899,0.4695,0.2511
"Gaia DR3 311815248460559232",311815248460559232,15.34751547054873,30.63821010652443,1.6801526883086613,-10.895581646667186,-13.212074003109976,12.339678,9.006072,0.48289776,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7053.205,3.7684,-0.5817,273.2915,0.1355,0.1212,0.0652
"Gaia DR3 3969352223129362048",3969352223129362048,164.54256988076116,15.477149076936273,5.109322599004192,-5.756573137141768,-36.11086965302615,0.89848834,9.0060835,0.6523056,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6266.867,3.8738,-0.1335,194.1991,0.0336,0.029,0.0156
"Gaia DR3 1402698424378376704",1402698424378376704,234.35641647951147,49.89167290259586,0.5847960394186973,0.033204437222512206,-0.8444265788360303,1.0662344,9.006088,2.1138434,-28.476137,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 468502561734102400",468502561734102400,60.17746149666783,55.48420982202801,0.21104700564478132,-0.13182620711810994,-0.06608090817581581,0.8738125,9.006088,1.1639957,-27.578337,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,6653.593,1.269,-0.7856,6184.731,1.5318,1.2839,0.699
"Gaia DR3 1339278456250000256",1339278456250000256,255.9315323105604,36.05621351705481,1.7445374435880219,6.911593710118071,-12.162418018090552,5.821595,9.006089,1.205986,-31.92444,"NOT_AVAILABLE",1,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4288539108671223936",4288539108671223936,293.8214781403763,3.314399843254336,2.0938071753145824,15.025003145396253,2.2070576560507247,1.4487699,9.006091,1.5221453,9.911067,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4683.8174,2.4916,0.0767,435.2826,0.8235,0.6252,0.3273
"Gaia DR3 2213976549270511232",2213976549270511232,352.1673761783568,68.6509510198208,1.1465104140840585,-1.6468622065005365,-2.9682799898325327,1.3728552,9.006091,1.9982853,-2.1743822,"NOT_AVAILABLE",2,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 544996444666610944",544996444666610944,38.62922297674371,70.27269548312023,2.2931665134606827,9.781818764622628,-8.562501839226357,0.9834996,9.006102,1.3723392,4.8129616,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4963.2534,2.7163,-0.0428,414.7876,0.7137,0.5557,0.2935
"Gaia DR3 1461209691565073152",1461209691565073152,195.91088061043342,28.44971134086744,5.229787200855512,-39.61081540202922,-55.31089313405944,1.8767014,9.006117,0.72025394,,"NOT_AVAILABLE",1,true,true,false,false,false,true,true,6003.219,3.9465,0.0951,184.6656,4.0E-4,3.0E-4,2.0E-4
"Gaia DR3 4292974332425900032",4292974332425900032,291.1511455235394,5.399661683130891,7.955168268598047,8.391705233861641,7.05262383219282,1.0823132,9.00613,0.659297,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6542.4165,4.1567,-0.7604,125.238,0.2073,0.1807,0.098
"Gaia DR3 165993515261762944",165993515261762944,63.7493811282105,30.836736224386627,3.478007323998038,-1.5638963119696259,-12.713558102277648,0.9389376,9.006134,0.2611866,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,10255.352,4.158,-0.3688,296.7009,0.6271,0.5939,0.3171
"Gaia DR3 1693285981661342592",1693285981661342592,182.5386300928564,77.35226440626464,5.39245280034168,-36.292071244806216,4.312566919115031,5.0514402,9.006135,0.68100643,4.074732,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6107.8745,3.7519,-0.3151,204.2966,0.0128,0.011,0.0059
"Gaia DR3 4369746391775061760",4369746391775061760,262.6692312073553,-2.693038683258087,4.693934626256955,-20.07241730920061,-8.582786332903185,0.92012185,9.006142,0.6084566,-7.3599477,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9850.943,4.2571,0.4077,210.2824,1.3044,1.1989,0.6427
"Gaia DR3 1330301970304896896",1330301970304896896,245.26588348080492,36.50488608880921,0.7239391978522475,-3.2807048492227455,2.924674164257102,1.1117016,9.006143,2.0974107,-8.549258,"NOT_AVAILABLE",2,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2135799859487513472",2135799859487513472,295.70481676155725,52.225320766369116,1.1133310524557678,-9.026601016715052,-13.979212150812968,0.99676996,9.006154,1.5436659,-9.122936,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3584183301237051136",3584183301237051136,184.1538390507157,-6.837813289648616,0.577005744809372,-10.37103686564562,-1.173552622591064,1.0277586,9.006174,2.138999,-3.254732,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5037.817,1.4202,-1.9806,1421.1467,2.7712,2.051,1.1409
"Gaia DR3 3448834759889362176",3448834759889362176,84.06240665505547,32.904260961968056,1.240320066001738,1.5479034137280783,1.7240110221422724,1.1238518,9.006175,1.5723171,29.167799,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4687.632,2.0828,-0.0515,902.5544,0.9337,0.707,0.3712
"Gaia DR3 812156570255851008",812156570255851008,138.08178317873558,38.810428016114805,1.5563580454621249,-1.5268312077373432,4.157769609527287,3.2419322,9.006194,1.3542967,-31.421654,"NOT_AVAILABLE",1,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 654844768745688576",654844768745688576,120.92062244586182,15.525757114054723,1.9610153312173153,-4.803409942440787,-13.16150999579222,1.1359469,9.006214,1.1825523,25.947786,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 1775946436907945216",1775946436907945216,329.8524799167334,17.319726239370524,6.637585665045732,36.92248265139715,-14.58933783460518,5.694697,9.006234,0.6423216,-29.2726,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 1811497702286722560",1811497702286722560,311.2158899346763,17.760282462152194,0.8730264732439474,-4.39999819075004,-18.066012145283775,0.93652815,9.006265,2.7090988,-0.1213859,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1500689752504456576",1500689752504456576,206.5062436061709,42.01880266367085,4.360853422459996,11.35165532630867,-14.514730831416712,1.4844959,9.006265,1.1500893,-14.477957,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 208934456549976192",208934456549976192,81.3898574728625,45.6857254262209,1.6348464209197782,2.9879671238936183,-12.805455020083969,1.1888674,9.006268,1.1838255,21.935316,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1749972948602652800",1749972948602652800,311.81489412777023,8.296449069084712,2.719329577627504,1.38826556052401,-44.568771329661956,0.8768034,9.006274,1.319047,29.416178,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 470016692325348736",470016692325348736,58.773138069175424,58.20873599993298,7.296809094061571,32.383677249383645,-55.97068800456425,2.7096431,9.006287,1.0911827,-48.414455,"NOT_AVAILABLE",1,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 537150192253165696",537150192253165696,3.694258290292968,71.72639812112745,2.427288653782871,20.073398098646166,-0.036773362080453724,0.9880215,9.006287,1.6051683,2.4598644,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4727.332,2.4769,-0.1001,410.0698,1.0788,0.8168,0.4316
"Gaia DR3 4385340142417443840",4385340142417443840,254.28869317283792,3.1550380680275003,8.54793885138842,-47.4834908412483,-167.9448750289273,0.94726545,9.006301,0.88927937,-46.666412,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5730.0034,4.0958,-0.4888,116.543,0.1884,0.1572,0.0846
"Gaia DR3 2165751930617031808",2165751930617031808,318.18331880202413,48.99418089823352,2.091368651144439,-9.092104513039459,-12.136819554057308,3.4106228,9.006307,1.5351458,-3.057378,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 430381943846423808",430381943846423808,6.640754877626246,61.41256925369922,0.25159408488197305,-1.2691932554595553,-1.038090369915555,0.82977647,9.006338,1.0062466,-75.31563,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1226746464802875008",1226746464802875008,213.3626249651356,12.573822614884081,,,,,9.006354,0.7240977,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4358441419374546304",4358441419374546304,245.95776681579164,-2.9751193943702234,24.002997608941993,-42.109988647678676,-57.46401893485924,2.6491694,9.006364,1.091115,-37.593735,"VARIABLE",1,true,true,false,true,false,true,true,4896.3506,4.4948,-0.3085,41.6881,1.0E-4,1.0E-4,0.0
"Gaia DR3 2856790010807478784",2856790010807478784,3.207507243601463,27.464779867967035,0.6215548996555424,0.9725069643739149,0.01743899644909979,1.0900604,9.006391,3.0734696,-32.55497,"VARIABLE",0,true,true,false,true,false,false,true,3745.3345,0.7106,0.3216,1728.8477,2.6028,1.682,0.9629
"Gaia DR3 383868238295053696",383868238295053696,3.3719063962459237,42.44128342456103,0.9089032112728394,1.130428063703193,-1.1450893074393926,0.944302,9.006392,1.5265045,-41.808395,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4443.5796,1.9573,0.0801,935.1489,0.4911,0.3689,0.1914
"Gaia DR3 969191466635747584",969191466635747584,93.98638616510628,47.9069935419055,1.0903307007380205,0.9189364583578441,-4.747302997261398,1.0104816,9.006401,1.4840212,-24.171827,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1823015224030836096",1823015224030836096,300.64700710111276,19.39494234910551,2.0304704682948795,5.465888723474104,-9.770980339376385,0.87253004,9.006468,1.0855665,15.187974,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5622.9688,2.9287,0.0413,474.5645,0.446,0.362,0.1918
"Gaia DR3 6319133744214439296",6319133744214439296,229.20228988865847,-10.506429782601543,7.351958974361106,48.8096076819908,-23.884792523009608,1.0059853,9.006473,0.74212265,1.7417852,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6145.6865,3.9612,-0.4371,135.8524,0.1707,0.1462,0.0791
"Gaia DR3 1899805635804585984",1899805635804585984,329.57565067932103,33.24992306517997,1.5410312081582935,1.5499744976795133,-0.504755073086844,1.0200418,9.006483,1.5240669,-25.423307,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2044384749069724032",2044384749069724032,286.03807626012826,34.035376605992795,1.9838102825944364,7.5946936047962925,-2.745007719320766,1.0403389,9.006492,1.2191219,-53.410603,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4504659182948761344",4504659182948761344,282.43054770640555,12.520522638641543,8.847612593125554,48.82541076256445,9.54145781079114,0.8586558,9.0064945,0.65022564,-31.085222,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6231.7124,4.2022,-0.3159,112.5461,0.0012,0.0011,6.0E-4
"Gaia DR3 3447640621540962304",3447640621540962304,84.50959614977498,31.218246922482688,0.7977061286430404,4.522155885545883,-7.490786843144751,0.8974681,9.0065,2.5058413,-0.66464216,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1816395824736226944",1816395824736226944,304.8874875906688,19.28011331264192,8.866408970224954,50.67148671251252,1.2802519373717804,0.8638603,9.006519,0.73049545,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5981.875,4.1629,0.0139,112.4273,0.0062,0.0053,0.0028
"Gaia DR3 2018651538431892864",2018651538431892864,294.1296147067649,22.598956071746702,12.407195915668026,-47.98604432610634,-221.5642187714484,0.7844078,9.006555,0.81722355,27.949106,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5768.7876,4.2733,-0.1791,80.3752,0.0712,0.0598,0.0321
"Gaia DR3 1925028776139770112",1925028776139770112,351.611991006981,43.0451087812259,2.2583440719123273,-1.1952046389464042,-10.044724979045558,0.9359427,9.00657,1.3614016,-38.310654,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4830.1323,2.6557,-0.0398,434.4625,0.5565,0.4315,0.2269
"Gaia DR3 1363123118244976512",1363123118244976512,268.817330369024,48.03529106361417,7.015802786689528,6.697750930654267,5.181677338940952,1.0260928,9.006624,0.54954815,-7.1803465,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6632.1787,4.1959,-0.2716,142.2788,0.0086,0.0075,0.0041
"Gaia DR3 341060879075875968",341060879075875968,40.56192311145112,45.65667111846674,2.574206836348556,6.222756602008507,-5.648058482976038,1.8978785,9.006627,0.2180214,-0.3594416,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4541297654840610432",4541297654840610432,257.5505982671412,12.981493565680623,8.597632151689234,18.569251157134072,-14.482917012323753,2.0334945,9.00664,0.60683346,0.9059525,"NOT_AVAILABLE",1,true,true,false,false,false,true,true,6386.653,4.2243,-0.4175,115.498,9.0E-4,8.0E-4,4.0E-4
"Gaia DR3 922713353485430912",922713353485430912,121.27030529687167,42.43887841012892,1.2846765699755005,4.821234882792275,-6.890992782617732,1.1520216,9.006661,1.1690121,-25.07776,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4981.644,2.4945,-0.0967,739.3016,0.234,0.1854,0.0977
"Gaia DR3 4304930662355307392",4304930662355307392,298.6833273983704,12.740441191607902,5.562042790887718,5.450347935341913,-11.394294207199259,15.306349,9.006672,0.5935106,-28.386116,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6488.3105,3.7911,-0.6576,208.7287,0.005,0.0043,0.0023
